transaction_id,product_name,customer_name,city,quantity,price,transaction_date
896,Headphones,Customer_22,New York,4,131.33,2024-06-10
897,Laptop,Customer_12,New York,4,648.17,2024-02-05
898,Monitor,Customer_36,New York,1,355.3,2024-01-04
899,Laptop,Customer_29,Houston,1,80.01,2024-05-06
900,Monitor,Customer_21,Chicago,2,886.95,2024-01-10
901,Mouse,Customer_50,Houston,3,891.11,2024-02-15
902,Keyboard,Customer_16,New York,3,660.98,2024-06-13
903,Keyboard,Customer_10,Los Angeles,4,234.94,2024-10-10
904,Keyboard,Customer_33,Phoenix,4,502.22,2024-03-30
905,Webcam,Customer_30,Houston,1,664.04,2024-08-03
906,Mouse,Customer_27,New York,1,122.84,2024-09-20
907,Keyboard,Customer_15,Los Angeles,2,250.01,2024-07-20
908,Keyboard,Customer_20,New York,2,602.08,2024-11-30
909,Monitor,Customer_31,Chicago,2,294.01,2024-07-21
910,Headphones,Customer_1,New York,2,998.05,2024-02-15
911,Mouse,Customer_19,Phoenix,1,735.31,2024-10-22
912,Monitor,Customer_6,Los Angeles,3,937.1,2024-06-21
913,Keyboard,Customer_43,Los Angeles,2,545.5,2024-11-22
914,Webcam,Customer_49,Phoenix,4,95.61,2024-04-08
915,Webcam,Customer_50,New York,4,636.1,2024-02-29
916,Laptop,Customer_27,Houston,4,281.75,2024-03-25
917,Headphones,Customer_46,Houston,3,430.96,2024-02-02
918,Headphones,Customer_39,New York,2,661.55,2024-01-14
919,Keyboard,Customer_48,Los Angeles,1,132.63,2024-08-20
920,Monitor,Customer_10,Houston,1,345.51,2024-04-12
921,Laptop,Customer_1,New York,2,582.91,2024-05-19
922,Webcam,Customer_2,Phoenix,4,642.86,2024-04-19
923,Webcam,Customer_29,Houston,3,623.2,2024-06-03
924,Laptop,Customer_1,New York,2,156.93,2024-04-20
925,Headphones,Customer_30,Chicago,3,347.07,2024-05-17
926,Laptop,Customer_16,Chicago,3,924.39,2024-07-13
927,Webcam,Customer_43,Phoenix,4,879.04,2024-04-25
928,Mouse,Customer_42,New York,1,871.59,2024-07-11
929,Laptop,Customer_22,Houston,4,696.77,2024-07-03
930,Keyboard,Customer_42,New York,1,718.34,2024-09-06
931,Monitor,Customer_50,Chicago,1,515.22,2024-05-04
932,Monitor,Customer_2,Phoenix,4,690.38,2024-12-09
933,Mouse,Customer_3,New York,4,942.09,2024-08-31
934,Keyboard,Customer_49,Houston,1,102.26,2024-01-06
935,Monitor,Customer_40,Chicago,4,820.05,2024-06-05
936,Laptop,Customer_3,Chicago,1,10.56,2024-11-01
937,Headphones,Customer_42,New York,2,796.59,2024-09-20
938,Monitor,Customer_50,Phoenix,2,542.3,2024-10-09
939,Webcam,Customer_47,Los Angeles,1,224.29,2024-03-09
940,Webcam,Customer_47,Houston,1,408.89,2024-08-02
941,Laptop,Customer_32,Chicago,3,585.55,2024-03-29
942,Webcam,Customer_34,Los Angeles,2,502.3,2024-07-03
943,Laptop,Customer_1,Phoenix,4,249.86,2024-12-01
944,Webcam,Customer_13,Chicago,1,372.87,2024-03-01
945,Keyboard,Customer_33,New York,1,654.7,2024-02-09
946,Mouse,Customer_46,Chicago,4,997.13,2024-12-07
947,Monitor,Customer_31,Los Angeles,3,871.44,2024-01-20
948,Mouse,Customer_7,Phoenix,4,69.17,2024-06-16
949,Monitor,Customer_1,Los Angeles,3,58.71,2024-02-15
950,Mouse,Customer_36,New York,3,405.31,2024-01-04
951,Monitor,Customer_18,Los Angeles,4,226.53,2024-06-11
952,Laptop,Customer_12,Los Angeles,4,526.81,2024-05-15
953,Webcam,Customer_1,Chicago,4,38.94,2024-09-20
954,Mouse,Customer_20,Houston,2,454.1,2024-12-06
955,Mouse,Customer_31,Phoenix,4,351.65,2024-03-13
956,Headphones,Customer_30,Phoenix,2,459.52,2024-02-29
957,Keyboard,Customer_38,Chicago,2,753.51,2024-01-18
958,Webcam,Customer_43,Chicago,3,423.08,2024-07-18
959,Laptop,Customer_36,Phoenix,4,86.18,2024-09-05
960,Mouse,Customer_39,Chicago,2,166.01,2024-12-01
961,Laptop,Customer_20,Phoenix,4,545.64,2024-10-07
962,Laptop,Customer_30,Chicago,4,840.15,2024-04-16
963,Laptop,Customer_33,Phoenix,2,608.05,2024-12-31
964,Keyboard,Customer_15,Los Angeles,4,867.39,2024-01-29
965,Webcam,Customer_12,Houston,2,67.01,2024-03-05
966,Webcam,Customer_49,Phoenix,1,662.82,2024-04-16
967,Headphones,Customer_38,New York,4,787.62,2024-03-24
968,Keyboard,Customer_27,Los Angeles,3,637.78,2024-11-14
969,Headphones,Customer_49,New York,1,566.05,2024-07-10
970,Keyboard,Customer_27,Houston,4,258.64,2024-07-20
971,Headphones,Customer_50,Houston,2,924.59,2024-04-10
972,Laptop,Customer_50,Houston,2,242.2,2024-10-13
973,Monitor,Customer_2,Phoenix,2,64.89,2024-08-18
974,Laptop,Customer_4,Houston,4,928.53,2024-12-03
975,Laptop,Customer_48,Chicago,1,312.28,2024-11-27
976,Laptop,Customer_29,Houston,1,737.5,2024-10-30
977,Laptop,Customer_5,Houston,2,786.53,2024-06-05
978,Laptop,Customer_8,Phoenix,3,559.93,2024-02-01
979,Keyboard,Customer_37,New York,1,961.33,2024-11-06
980,Laptop,Customer_24,Los Angeles,3,113.64,2024-12-06
981,Laptop,Customer_24,Chicago,1,114.85,2024-03-04
982,Mouse,Customer_43,Phoenix,3,787.84,2024-09-05
983,Webcam,Customer_29,Chicago,1,89.79,2024-05-07
984,Mouse,Customer_44,New York,3,497.83,2024-11-09
985,Keyboard,Customer_29,New York,4,589.87,2024-01-08
986,Headphones,Customer_36,Chicago,4,397.19,2024-06-05
987,Mouse,Customer_39,Houston,2,824.31,2024-10-14
988,Keyboard,Customer_23,Phoenix,2,418.91,2024-09-09
989,Monitor,Customer_37,Chicago,1,51.51,2024-05-01
990,Laptop,Customer_49,Los Angeles,2,957.51,2024-05-27
991,Headphones,Customer_23,Los Angeles,3,701.23,2024-12-09
992,Webcam,Customer_1,Phoenix,1,764.16,2024-03-04
993,Monitor,Customer_18,New York,4,86.21,2024-06-12
994,Webcam,Customer_13,Phoenix,3,385.2,2024-01-16
995,Keyboard,Customer_21,New York,4,720.65,2024-05-03
996,Mouse,Customer_10,Houston,4,179.93,2024-04-30
997,Keyboard,Customer_20,Chicago,2,409.57,2024-10-10
998,Keyboard,Customer_20,Houston,2,904.14,2024-11-01
999,Keyboard,Customer_45,Phoenix,3,626.98,2024-01-04
1000,Monitor,Customer_33,Phoenix,2,117.27,2024-10-28
